,SPGI
2016-02-09,79.731567
2016-02-10,80.857101
2016-02-11,78.462959
2016-02-12,81.572479
2016-02-16,83.289406
2016-02-17,84.767845
2016-02-18,83.766312
2016-02-19,83.89032
2016-02-22,85.321075
2016-02-23,83.51104
2016-02-24,84.717728
2016-02-25,86.297935
2016-02-26,85.522202
2016-02-29,85.943573
2016-03-01,88.356979
2016-03-02,88.605965
2016-03-03,90.329834
2016-03-04,91.038521
2016-03-07,90.15744
2016-03-08,89.975494
2016-03-09,89.305092
2016-03-10,88.979492
2016-03-11,91.105568
2016-03-14,89.870132
2016-03-15,89.19017
2016-03-16,90.597977
2016-03-17,91.890862
2016-03-18,93.653038
2016-03-21,92.130295
2016-03-22,93.087997
2016-03-23,93.107132
2016-03-24,92.312248
2016-03-28,93.269966
2016-03-29,95.252388
2016-03-30,94.754379
2016-03-31,94.792686
2016-04-01,95.099159
2016-04-04,94.036118
2016-04-05,92.302681
2016-04-06,93.576416
2016-04-07,92.637878
2016-04-08,93.11673
2016-04-11,92.503799
2016-04-12,93.643463
2016-04-13,95.60672
2016-04-14,95.846176
2016-04-15,95.549271
2016-04-18,96.688927
2016-04-19,98.776711
2016-04-20,99.724808
2016-04-21,99.121475
2016-04-22,98.996971
2016-04-25,98.79586
2016-04-26,102.243546
2016-04-27,103.354492
2016-04-28,103.354492
2016-04-29,102.329765
2016-05-02,102.636238
2016-05-03,100.079178
2016-05-04,99.878044
2016-05-05,100.241966
2016-05-06,99.858902
2016-05-09,100.09832
2016-05-10,100.519707
2016-05-11,100.692093
2016-05-12,101.477409
2016-05-13,100.481392
2016-05-16,101.984985
2016-05-17,101.228401
2016-05-18,102.521286
2016-05-19,102.329765
2016-05-20,103.498138
2016-05-23,104.235573
2016-05-24,107.291145
2016-05-25,106.897194
2016-05-26,106.070831
2016-05-27,107.108574
2016-05-31,107.435272
2016-06-01,106.46479
2016-06-02,106.128479
2016-06-03,105.350182
2016-06-06,105.945915
2016-06-07,105.330963
2016-06-08,105.73452
2016-06-09,105.73452
2016-06-10,103.303513
2016-06-13,103.034485
2016-06-14,102.678947
2016-06-15,102.890343
2016-06-16,103.284302
2016-06-17,102.563637
2016-06-20,103.111343
2016-06-21,103.611008
2016-06-22,102.938377
2016-06-23,106.291847
2016-06-24,100.065384
2016-06-27,95.491631
2016-06-28,97.61515
2016-06-29,101.852615
2016-06-30,103.063301
2016-07-01,103.639832
2016-07-05,102.01593
2016-07-06,102.602089
2016-07-07,103.111343
2016-07-08,104.610306
2016-07-11,105.945915
2016-07-12,108.559502
2016-07-13,109.405067
2016-07-14,110.692635
2016-07-15,111.115417
2016-07-18,112.287697
2016-07-19,112.018646
2016-07-20,112.527893
2016-07-21,112.258858
2016-07-22,112.720078
2016-07-25,112.575943
2016-07-26,112.950676
2016-07-27,112.82576
2016-07-28,116.650063
2016-07-29,117.418747
2016-08-01,116.477104
2016-08-02,115.41053
2016-08-03,115.794876
2016-08-04,114.939705
2016-08-05,116.169609
2016-08-08,115.458572
2016-08-09,115.862129
2016-08-10,115.141495
2016-08-11,115.698814
2016-08-12,115.218353
2016-08-15,115.554657
2016-08-16,114.958923
2016-08-17,115.400894
2016-08-18,115.333649
2016-08-19,115.593086
2016-08-22,115.593086
2016-08-23,116.525124
2016-08-24,116.554039
2016-08-25,116.698601
2016-08-26,117.161194
2016-08-29,118.153862
2016-08-30,118.510445
2016-08-31,119.059761
2016-09-01,119.445259
2016-09-02,120.881203
2016-09-06,121.228165
2016-09-07,121.131783
2016-09-08,121.170349
2016-09-09,117.787621
2016-09-12,119.734375
2016-09-13,117.691261
2016-09-14,117.113007
2016-09-15,119.609116
2016-09-16,118.799561
2016-09-19,120.158417
2016-09-20,120.254799
2016-09-21,122.933968
2016-09-22,122.230461
2016-09-23,120.447556
2016-09-26,120.399345
2016-09-27,122.259369
2016-09-28,122.933968
2016-09-29,120.486084
2016-09-30,121.97023
2016-10-03,120.428253
2016-10-04,119.695824
2016-10-05,119.647652
2016-10-06,120.505371
2016-10-07,119.368172
2016-10-10,120.129524
2016-10-11,118.298424
2016-10-12,118.895935
2016-10-13,118.221313
2016-10-14,118.683899
2016-10-17,118.105659
2016-10-18,118.433342
2016-10-19,118.230957
2016-10-20,117.691261
2016-10-21,119.493431
2016-10-24,120.119865
2016-10-25,119.744019
2016-10-26,118.847748
2016-10-27,118.404419
2016-10-28,117.845467
2016-10-31,117.431061
2016-11-01,116.544418
2016-11-02,115.127716
2016-11-03,118.05748
2016-11-04,118.144218
2016-11-07,120.910133
2016-11-08,121.835312
2016-11-09,121.073967
2016-11-10,121.748581
2016-11-11,120.910133
2016-11-14,119.233238
2016-11-15,117.508141
2016-11-16,117.922539
2016-11-17,119.474159
2016-11-18,117.382866
2016-11-21,117.315407
2016-11-22,116.428772
2016-11-23,116.19677
2016-11-25,115.916466
2016-11-28,114.447212
2016-11-29,115.616814
2016-11-30,115.017517
2016-12-01,112.378654
2016-12-02,111.827682
2016-12-05,110.464745
2016-12-06,109.778458
2016-12-07,110.522743
2016-12-08,110.406761
2016-12-09,111.160713
2016-12-12,109.710793
2016-12-13,112.794296
2016-12-14,111.09304
2016-12-15,110.484093
2016-12-16,109.324142
2016-12-19,108.840828
2016-12-20,108.57019
2016-12-21,107.970886
2016-12-22,106.037659
2016-12-23,105.380348
2016-12-27,105.776672
2016-12-28,105.051704
2016-12-29,104.984047
2016-12-30,103.94976
2017-01-03,104.771378
2017-01-04,108.009552
2017-01-05,108.831169
2017-01-06,110.774063
2017-01-09,109.498131
2017-01-10,107.632568
2017-01-11,108.231873
2017-01-12,108.831169
2017-01-13,108.666832
2017-01-17,110.136108
2017-01-18,110.580765
2017-01-19,110.580765
2017-01-20,112.127335
2017-01-23,112.233658
2017-01-24,113.016609
2017-01-25,116.409439
2017-01-26,117.076408
2017-01-27,116.660751
2017-01-30,116.593094
2017-01-31,116.167786
2017-02-01,115.578156
2017-02-02,116.399765
2017-02-03,118.506996
2017-02-06,118.777634
2017-02-07,121.638817
2017-02-08,120.904198
2017-02-09,121.996475
2017-02-10,122.073792
2017-02-13,122.305779
2017-02-14,122.682755
2017-02-15,124.045692
2017-02-16,124.316345
2017-02-17,126.036942
2017-02-21,126.394554
2017-02-22,126.811493
2017-02-23,126.811493
2017-02-24,126.850311
2017-02-27,126.045509
2017-02-28,125.541283
2017-03-01,126.055176
2017-03-02,126.055176
2017-03-03,125.706108
2017-03-06,126.472137
2017-03-07,126.724258
2017-03-08,126.617599
2017-03-09,127.083015
2017-03-10,127.693909
2017-03-13,128.566559
2017-03-14,128.159363
2017-03-15,126.394554
2017-03-16,127.742393
2017-03-17,126.045509
2017-03-20,125.754601
2017-03-21,124.309807
2017-03-22,124.591019
2017-03-23,125.230972
2017-03-24,125.754601
2017-03-27,124.552208
2017-03-28,124.814018
2017-03-29,124.416473
2017-03-30,125.473389
2017-03-31,126.772743
2017-04-03,125.424919
2017-04-04,124.911003
2017-04-05,126.220001
2017-04-06,126.016418
2017-04-07,126.103653
2017-04-10,125.657616
2017-04-11,125.279449
2017-04-12,125.017647
2017-04-13,124.387367
2017-04-17,126.792122
2017-04-18,126.559402
2017-04-19,126.607903
2017-04-20,127.868439
2017-04-21,127.52906
2017-04-24,129.836838
2017-04-25,131.494965
2017-04-26,130.156815
2017-04-27,130.990738
2017-04-28,130.118057
2017-05-01,130.922867
2017-05-02,131.349487
2017-05-03,131.252518
2017-05-04,132.4646
2017-05-05,133.376068
2017-05-08,132.707016
2017-05-09,133.143387
2017-05-10,133.686386
2017-05-11,133.172455
2017-05-12,132.551865
2017-05-15,134.180923
2017-05-16,134.801498
2017-05-17,132.416092
2017-05-18,133.279114
2017-05-19,133.948166
2017-05-22,134.568771
2017-05-23,134.006378
2017-05-24,135.679108
2017-05-25,136.826736
2017-05-26,136.359894
2017-05-30,136.943436
2017-05-31,138.888504
2017-06-01,139.754028
2017-06-02,140.201447
2017-06-05,140.43483
2017-06-06,139.977737
2017-06-07,142.000626
2017-06-08,141.611603
2017-06-09,142.778671
2017-06-12,141.689453
2017-06-13,142.477188
2017-06-14,143.362198
2017-06-15,144.363922
2017-06-16,144.412537
2017-06-19,145.297516
2017-06-20,143.177414
2017-06-21,141.232315
2017-06-22,141.387939
2017-06-23,142.671677
2017-06-26,142.253525
2017-06-27,142.078445
2017-06-28,144.811279
2017-06-29,142.0298
2017-06-30,141.981201
2017-07-03,141.718628
2017-07-05,143.478897
2017-07-06,142.331299
2017-07-07,144.7043
2017-07-10,144.714035
2017-07-11,143.838745
2017-07-12,145.336472
2017-07-13,145.54068
2017-07-14,145.365631
2017-07-17,145.404541
2017-07-18,145.754654
2017-07-19,146.065857
2017-07-20,146.970322
2017-07-21,149.625366
2017-07-24,150.539551
2017-07-25,150.889633
2017-07-26,150.335312
2017-07-27,149.236328
2017-07-28,149.255783
2017-07-31,149.372482
2017-08-01,150.383911
2017-08-02,147.845581
2017-08-03,147.748352
2017-08-04,146.882797
2017-08-07,146.804993
2017-08-08,144.208298
2017-08-09,146.629929
2017-08-10,144.266647
2017-08-11,144.334732
2017-08-14,146.40625
2017-08-15,147.33992
2017-08-16,148.088745
2017-08-17,145.851898
2017-08-18,145.978348
2017-08-21,145.871338
2017-08-22,148.643066
2017-08-23,147.135681
2017-08-24,147.691513
2017-08-25,147.516006
2017-08-28,148.218109
2017-08-29,147.174667
2017-08-30,149.72963
2017-08-31,150.500046
2017-09-01,149.905197
2017-09-05,149.378571
2017-09-06,147.447693
2017-09-07,147.642746
2017-09-08,148.159592
2017-09-11,148.97876
2017-09-12,149.788162
2017-09-13,149.651627
2017-09-14,149.905197
2017-09-15,150.178223
2017-09-18,150.597549
2017-09-19,151.74826
2017-09-20,151.962814
2017-09-21,151.884827
2017-09-22,152.928268
2017-09-25,151.660522
2017-09-26,151.22168
2017-09-27,150.929123
2017-09-28,151.670258
2017-09-29,152.430893
2017-10-02,153.61087
2017-10-03,155.258942
2017-10-04,155.639267
2017-10-05,155.09314
2017-10-06,154.517776
2017-10-09,155.219925
2017-10-10,154.859131
2017-10-11,155.054138
2017-10-12,157.121521
2017-10-13,157.804184
2017-10-16,158.428268
2017-10-17,157.667633
2017-10-18,157.150772
2017-10-19,155.483231
2017-10-20,157.540848
2017-10-23,158.077209
2017-10-24,157.882172
2017-10-25,156.926498
2017-10-26,160.905258
2017-10-27,158.135742
2017-10-30,152.372391
2017-10-31,152.586929
2017-11-01,152.674698
2017-11-02,151.641006
2017-11-03,154.751816
2017-11-06,154.703094
2017-11-07,155.122406
2017-11-08,156.08783
2017-11-09,153.991196
2017-11-10,153.045273
2017-11-13,154.108231
2017-11-14,155.34671
2017-11-15,154.878601
2017-11-16,156.126862
2017-11-17,156.604691
2017-11-20,158.164978
2017-11-21,159.637466
2017-11-22,159.169434
2017-11-24,160.066589
2017-11-27,160.721573
2017-11-28,162.119568
2017-11-29,161.04422
2017-11-30,161.77742
2017-12-01,162.451996
2017-12-04,163.71312
2017-12-05,164.133514
2017-12-06,164.847153
2017-12-07,165.736816
2017-12-08,167.379242
2017-12-11,167.858261
2017-12-12,168.708786
2017-12-13,165.228439
2017-12-14,163.84021
2017-12-15,165.267563
2017-12-18,167.085922
2017-12-19,168.151535
2017-12-20,166.206055
2017-12-21,165.003571
2017-12-22,164.07486
2017-12-26,163.674026
2017-12-27,165.609695
2017-12-28,166.049652
2017-12-29,165.609695
2018-01-02,164.358337
2018-01-03,166.997986
2018-01-04,169.500671
2018-01-05,171.768768
2018-01-08,173.215637
2018-01-09,173.274323
2018-01-10,171.680786
2018-01-11,172.453079
2018-01-12,173.665344
2018-01-16,171.895828
2018-01-17,172.834351
2018-01-18,174.64296
2018-01-19,177.087021
2018-01-22,178.074432
2018-01-23,178.836975
2018-01-24,179.012955
2018-01-25,177.820251
2018-01-26,179.687531
2018-01-29,176.989288
2018-01-30,176.304947
2018-01-31,177.047974
2018-02-01,177.927811
2018-02-02,173.362289
2018-02-05,162.637741
2018-02-06,175.933456
2018-02-07,178.602356
2018-02-08,169.432251
2018-02-09,173.528473
2018-02-12,176.324478
2018-02-13,177.869156
2018-02-14,181.867615
2018-02-15,184.692947
2018-02-16,185.044891
2018-02-20,183.69577
2018-02-21,183.382965
2018-02-22,183.646912
2018-02-23,187.881516
2018-02-26,189.479309
2018-02-27,189.322433
2018-02-28,188.008957
2018-03-01,185.774033
2018-03-02,185.28389
2018-03-05,186.607224
2018-03-06,187.214966
2018-03-07,185.950439
2018-03-08,188.695099
2018-03-09,191.106491
2018-03-12,192.086731
2018-03-13,192.018097
2018-03-14,188.577469
2018-03-15,188.900986
2018-03-16,188.704926
2018-03-19,186.685638
2018-03-20,191.782852
2018-03-21,189.979202
2018-03-22,185.342697
2018-03-23,182.803894
2018-03-26,187.499222
2018-03-27,184.156616
2018-03-28,183.578293
2018-03-29,187.283554
2018-04-02,182.941132
2018-04-03,185.460327
2018-04-04,185.715225
2018-04-05,185.989685
2018-04-06,183.617523
2018-04-09,184.058609
2018-04-10,187.72467
2018-04-11,185.705399
2018-04-12,188.371643
2018-04-13,186.989502
2018-04-16,187.871719
2018-04-17,190.11644
2018-04-18,190.82222
2018-04-19,190.106659
2018-04-20,189.146027
2018-04-23,188.254013
2018-04-24,185.332916
2018-04-25,185.832855
2018-04-26,186.489578
2018-04-27,183.372452
2018-04-30,184.872223
2018-05-01,186.273926
2018-05-02,184.264435
2018-05-03,185.881836
2018-05-04,188.371643
2018-05-07,189.557739
2018-05-08,190.97905
2018-05-09,193.508072
2018-05-10,196.664413
2018-05-11,196.037094
2018-05-14,195.135239
2018-05-15,194.468689
2018-05-16,194.262848
2018-05-17,193.753128
2018-05-18,194.00795
2018-05-21,196.654602
2018-05-22,196.076263
2018-05-23,196.968292
2018-05-24,195.870438
2018-05-25,196.892426
2018-05-29,193.787125
2018-05-30,196.066986
2018-05-31,194.081924
2018-06-01,196.853134
2018-06-04,197.963562
2018-06-05,199.840515
2018-06-06,202.621536
2018-06-07,201.75676
2018-06-08,202.896683
2018-06-11,203.830231
2018-06-12,203.899033
2018-06-13,203.761459
2018-06-14,203.702484
2018-06-15,205.068436
2018-06-18,204.007126
2018-06-19,203.653366
2018-06-20,202.739471
2018-06-21,203.093246
2018-06-22,202.778778
2018-06-25,200.420303
2018-06-26,199.643967
2018-06-27,198.337006
2018-06-28,200.164795
2018-06-29,200.361343
2018-07-02,200.78389
2018-07-03,199.221405
2018-07-05,201.265396
2018-07-06,202.798416
2018-07-09,205.461533
2018-07-10,206.129745
2018-07-11,205.815292
2018-07-12,207.102631
2018-07-13,207.004349
2018-07-16,207.810165
2018-07-17,208.910767
2018-07-18,210.551865
2018-07-19,207.613632
2018-07-20,208.655258
2018-07-23,209.185913
2018-07-24,209.431595
2018-07-25,211.062851
2018-07-26,208.340805
2018-07-27,200.331863
2018-07-30,197.403427
2018-07-31,196.971054
2018-08-01,194.307953
2018-08-02,193.865723
2018-08-03,194.651901
2018-08-06,195.094101
2018-08-07,198.730057
2018-08-08,197.865311
2018-08-09,197.472214
2018-08-10,197.835831
2018-08-13,197.059479
2018-08-14,199.555542
2018-08-15,198.228897
2018-08-16,199.182098
2018-08-17,199.594833
2018-08-20,200.390823
2018-08-21,200.813385
2018-08-22,199.408127
2018-08-23,199.339355
2018-08-24,199.339355
2018-08-27,201.161819
2018-08-28,200.117599
2018-08-29,203.20105
2018-08-30,202.609955
2018-08-31,203.969421
2018-09-04,204.668839
2018-09-05,201.940063
2018-09-06,203.93988
2018-09-07,203.801956
2018-09-10,205.151566
2018-09-11,206.343567
2018-09-12,206.865677
2018-09-13,208.717697
2018-09-14,210.766754
2018-09-17,208.205429
2018-09-18,210.372711
2018-09-19,209.801346
2018-09-20,209.929413
2018-09-21,208.313797
2018-09-24,207.171066
2018-09-25,203.742859
2018-09-26,202.225739
2018-09-27,200.994339
2018-09-28,192.48288
2018-10-01,196.4431
2018-10-02,193.773407
2018-10-03,192.788269
2018-10-04,190.118607
2018-10-05,190.719528
2018-10-08,187.182938
2018-10-09,185.025528
2018-10-10,179.459579
2018-10-11,177.35141
2018-10-12,183.695618
2018-10-15,181.479095
2018-10-16,187.064728
2018-10-17,187.793732
2018-10-18,184.138901
2018-10-19,185.537796
2018-10-22,186.119019
2018-10-23,181.114609
2018-10-24,175.164459
2018-10-25,174.533997
2018-10-26,168.859695
2018-10-29,169.687195
2018-10-30,173.982315
2018-10-31,179.607376
2018-11-01,180.050659
2018-11-02,180.257538
2018-11-05,180.484116
2018-11-06,180.720551
2018-11-07,183.941879
2018-11-08,185.360489
2018-11-09,183.498596
2018-11-12,179.499008
2018-11-13,177.390839
2018-11-14,176.415573
2018-11-15,178.405518
2018-11-16,178.63208
2018-11-19,174.642334
2018-11-20,172.888824
2018-11-21,174.996994
2018-11-23,172.149979
2018-11-26,174.760544
2018-11-27,174.898865
2018-11-28,180.974487
2018-11-29,178.168839
2018-11-30,180.648468
2018-12-03,182.960159
2018-12-04,175.471848
2018-12-06,171.391815
2018-12-07,167.094406
2018-12-10,167.074646
2018-12-11,164.782715
2018-12-12,167.104279
2018-12-13,167.489563
2018-12-14,164.604874
2018-12-17,164.27887
2018-12-18,165.958313
2018-12-19,164.990158
2018-12-20,163.557693
2018-12-21,159.645599
2018-12-24,157.077026
2018-12-26,162.925415
2018-12-27,167.094406
2018-12-28,166.264572
2018-12-31,167.88475
2019-01-02,167.795822
2019-01-03,162.382095
2019-01-04,170.176666
2019-01-07,171.539993
2019-01-08,173.110733
2019-01-09,171.559738
2019-01-10,175.007523
2019-01-11,173.851685
2019-01-14,174.879105
2019-01-15,179.423477
2019-01-16,182.762589
2019-01-17,183.07872
2019-01-18,186.358566
2019-01-22,185.024872
2019-01-23,185.331161
2019-01-24,186.289413
2019-01-25,187.020462
2019-01-28,185.884384
2019-01-29,184.096268
2019-01-30,186.724091
2019-01-31,189.332169
2019-02-01,191.485794
2019-02-04,192.058792
2019-02-05,192.542862
2019-02-06,190.61644
2019-02-07,192.641663
2019-02-08,191.248718
2019-02-11,191.782166
2019-02-12,192.888641
2019-02-13,194.795273
2019-02-14,193.501129
2019-02-15,195.921509
2019-02-19,195.259598
2019-02-20,195.625122
2019-02-21,195.75354
2019-02-22,199.438446
2019-02-25,200.062592
2019-02-26,199.606857
2019-02-27,199.84462
2019-02-28,198.507187
2019-03-01,199.963531
2019-03-04,198.031647
2019-03-05,196.119598
2019-03-06,195.48555
2019-03-07,194.653351
2019-03-08,194.504761
2019-03-11,195.406281
2019-03-12,195.663879
2019-03-13,197.843399
2019-03-14,199.725754
2019-03-15,201.291061
2019-03-18,203.807449
2019-03-19,205.927551
2019-03-20,204.362259
2019-03-21,207.819809
2019-03-22,203.579605
2019-03-25,203.104034
2019-03-26,204.213654
2019-03-27,203.272461
2019-03-28,205.729416
2019-03-29,208.592545
2019-04-01,210.9207
2019-04-02,211.237717
2019-04-03,211.614212
2019-04-04,210.673004
2019-04-05,212.535553
2019-04-08,211.663727
2019-04-09,212.812943
2019-04-10,210.702744
2019-04-11,211.14856
2019-04-12,212.931824
2019-04-15,214.457504
2019-04-16,214.933044
2019-04-17,213.387558
2019-04-18,215.180725
2019-04-22,215.141113
2019-04-23,215.963394
2019-04-24,216.349747
2019-04-25,217.162125
2019-04-26,218.222183
2019-04-29,217.657486
2019-04-30,218.608566
2019-05-01,217.409805
2019-05-02,215.151001
2019-05-03,215.854401
2019-05-06,217.568298
2019-05-07,212.604889
2019-05-08,212.733688
2019-05-09,211.138657
2019-05-10,212.337402
2019-05-13,206.739914
2019-05-14,209.860657
2019-05-15,209.751663
2019-05-16,213.288467
2019-05-17,210.960342
2019-05-20,209.860657
2019-05-21,214.913223
2019-05-22,215.577011
2019-05-23,212.000565
2019-05-24,212.337402
2019-05-28,213.092346
2019-05-29,215.098907
2019-05-30,215.714798
2019-05-31,212.456589
2019-06-03,211.552643
2019-06-04,213.400284
2019-06-05,218.804077
2019-06-06,220.532501
2019-06-07,223.174789
2019-06-10,225.618423
2019-06-11,221.207962
2019-06-12,222.707916
2019-06-13,222.956253
2019-06-14,223.403259
2019-06-17,222.678116
2019-06-18,224.724396
2019-06-19,229.035538
2019-06-20,229.740814
2019-06-21,227.177963
2019-06-24,227.326996
2019-06-25,226.462753
2019-06-26,224.89328
2019-06-27,225.479355
2019-06-28,226.274033
2019-07-01,230.714264
2019-07-02,233.416183
2019-07-03,236.555161
2019-07-05,235.422729
2019-07-08,230.843414
2019-07-09,229.939453
2019-07-10,233.197647
2019-07-11,236.853165
2019-07-12,239.654388
2019-07-15,239.28685
2019-07-16,238.432571
2019-07-17,238.819977
2019-07-18,239.505386
2019-07-19,238.333221
2019-07-22,239.853058
2019-07-23,241.800003
2019-07-24,241.472198
2019-07-25,240.737137
2019-07-26,242.723816
2019-07-29,241.680817
2019-07-30,240.319916
2019-07-31,243.319824
2019-08-01,255.508148
2019-08-02,252.259933
2019-08-05,242.554947
2019-08-06,244.184036
2019-08-07,247.025009
2019-08-08,256.064453
2019-08-09,254.485016
2019-08-12,252.488388
2019-08-13,256.650513
2019-08-14,246.955475
2019-08-15,251.485123
2019-08-16,254.971756
2019-08-19,258.945129
2019-08-20,259.501404
2019-08-21,262.858917
2019-08-22,261.567596
2019-08-23,255.329361
2019-08-26,256.056122
2019-08-27,256.115845
2019-08-28,257.569336
2019-08-29,259.590302
2019-08-30,259.032806
2019-09-03,257.519592
2019-09-04,258.047241
2019-09-05,263.652161
2019-09-06,266.559174
2019-09-09,259.600311
2019-09-10,251.227692
2019-09-11,250.879242
2019-09-12,250.759781
2019-09-13,248.957825
2019-09-16,248.390366
2019-09-17,254.980911
2019-09-18,253.557281
2019-09-19,255.588226
2019-09-20,251.655777
2019-09-23,251.337204
2019-09-24,250.660217
2019-09-25,253.447769
2019-09-26,254.86145
2019-09-27,245.254379
2019-09-30,243.890457
2019-10-01,241.769943
2019-10-02,235.388443
2019-10-03,238.554291
2019-10-04,243.352859
2019-10-07,244.487793
2019-10-08,240.774384
2019-10-09,247.683517
2019-10-10,249.853821
2019-10-11,251.864838
2019-10-14,250.252029
2019-10-15,252.322784
2019-10-16,251.177902
2019-10-17,251.874802
2019-10-18,249.365997
2019-10-21,250.301819
2019-10-22,245.085114
2019-10-23,242.825226
2019-10-24,247.295242
2019-10-25,248.161392
2019-10-28,247.484406
2019-10-29,255.080475
2019-10-30,253.517441
2019-10-31,256.84259
2019-11-01,257.648987
2019-11-04,255.199936
2019-11-05,250.072845
2019-11-06,252.263062
2019-11-07,254.453278
